>EF024076.1.1760_U,k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Spirotrichea,o:Hypotrichia,f:Oxytrichidae,g:Oxytrichidae_X,s:Oxytrichidae_X_sp.
>FN689888.1.1674_U,k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Spirotrichea,o:Choreotrichida,f:Strobilidiidae,g:Pelagostrobilidium,s:Pelagostrobilidium_sp.
>HM561020.1.969_U,k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Spirotrichea,o:Oligotrichida,f:Oligotrichida_X,g:Oligotrichida_XX,s:Oligotrichida_XX_sp.
>U17508.1.1555_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Spirotrichonymphea,o:Spirotrichonymphida,f:Spirotrichonymphidae,g:Spirotrichonympha,s:Spirotrichonympha_sp.
>AB032210.1.1397_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Spirotrichonymphea,o:Spirotrichonymphida,f:Spirotrichonymphidae,g:Spirotrichonymphidae_X,s:Spirotrichonymphidae_X_sp.
>JN585011.1.1375_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Spirotrichonymphea,o:Spirotrichonymphida,f:Holomastigotoididae,g:Holomastigotoides,s:Holomastigotoides_mirabile
>HQ868963.1.869_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-2,o:Stramenopiles_X-Group-2_X,f:Stramenopiles_X-Group-2_XX,g:Stramenopiles_X-Group-2_XXX,s:Stramenopiles_X-Group-2_XXX_sp.
>HQ868818.1.902_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-2,o:Stramenopiles_X-Group-2_X,f:Stramenopiles_X-Group-2_XX,g:Stramenopiles_X-Group-2_XXX,s:Stramenopiles_X-Group-2_XXX_sp.
>HQ868645.1.907_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-2,o:Stramenopiles_X-Group-2_X,f:Stramenopiles_X-Group-2_XX,g:Stramenopiles_X-Group-2_XXX,s:Stramenopiles_X-Group-2_XXX_sp.
>GU290098.1.1828_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-3,o:Stramenopiles_X-Group-3_X,f:Stramenopiles_X-Group-3_XX,g:Stramenopiles_X-Group-3_XXX,s:Stramenopiles_X-Group-3_XXX_sp.
>EU143907.1.800_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-3,o:Stramenopiles_X-Group-3_X,f:Stramenopiles_X-Group-3_XX,g:Stramenopiles_X-Group-3_XXX,s:Stramenopiles_X-Group-3_XXX_sp.
>JN705520.1.1364_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-3,o:Stramenopiles_X-Group-3_X,f:Stramenopiles_X-Group-3_XX,g:Stramenopiles_X-Group-3_XXX,s:Stramenopiles_X-Group-3_XXX_sp.
>GU072058.1.867_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-4,o:Stramenopiles_X-Group-4_X,f:Stramenopiles_X-Group-4_XX,g:Stramenopiles_X-Group-4_XXX,s:Stramenopiles_X-Group-4_XXX_sp.
>HQ870865.1.857_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-4,o:Stramenopiles_X-Group-4_X,f:Stramenopiles_X-Group-4_XX,g:Stramenopiles_X-Group-4_XXX,s:Stramenopiles_X-Group-4_XXX_sp.
>HQ870780.1.857_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-4,o:Stramenopiles_X-Group-4_X,f:Stramenopiles_X-Group-4_XX,g:Stramenopiles_X-Group-4_XXX,s:Stramenopiles_X-Group-4_XXX_sp.
>HQ868095.1.889_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-6,o:Stramenopiles_X-Group-6_X,f:Stramenopiles_X-Group-6_XX,g:Stramenopiles_X-Group-6_XXX,s:Stramenopiles_X-Group-6_XXX_sp.
>HQ867814.1.872_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-6,o:Stramenopiles_X-Group-6_X,f:Stramenopiles_X-Group-6_XX,g:Stramenopiles_X-Group-6_XXX,s:Stramenopiles_X-Group-6_XXX_sp.
>HQ867916.1.896_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-6,o:Stramenopiles_X-Group-6_X,f:Stramenopiles_X-Group-6_XX,g:Stramenopiles_X-Group-6_XXX,s:Stramenopiles_X-Group-6_XXX_sp.
>GU825201.1.1079_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-7,o:Stramenopiles_X-Group-7_X,f:Stramenopiles_X-Group-7_XX,g:Stramenopiles_X-Group-7_XXX,s:Stramenopiles_X-Group-7_XXX_sp.
>HQ222510.1.961_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-7,o:Stramenopiles_X-Group-7_X,f:Stramenopiles_X-Group-7_XX,g:Stramenopiles_X-Group-7_XXX,s:Stramenopiles_X-Group-7_XXX_sp.
>JQ956228.1.967_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-7,o:Stramenopiles_X-Group-7_X,f:Stramenopiles_X-Group-7_XX,g:Stramenopiles_X-Group-7_XXX,s:Stramenopiles_X-Group-7_XXX_sp.
>GU825655.1.1080_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-8,o:Stramenopiles_X-Group-8_X,f:Stramenopiles_X-Group-8_XX,g:Stramenopiles_X-Group-8_XXX,s:Stramenopiles_X-Group-8_XXX_sp.
>GU825573.1.1081_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-8,o:Stramenopiles_X-Group-8_X,f:Stramenopiles_X-Group-8_XX,g:Stramenopiles_X-Group-8_XXX,s:Stramenopiles_X-Group-8_XXX_sp.
>GU823739.1.1081_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_X-Group-8,o:Stramenopiles_X-Group-8_X,f:Stramenopiles_X-Group-8_XX,g:Stramenopiles_X-Group-8_XXX,s:Stramenopiles_X-Group-8_XXX_sp.
>GU823931.1.1063_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_XX,o:Stramenopiles_XXX,f:MAST-21,g:MAST-21_X,s:MAST-21_X_sp.
>AY256318.1.1212_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_XX,o:Stramenopiles_XXX,f:MAST-21,g:MAST-21_X,s:MAST-21_X_sp.
>GU823585.1.1407_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Stramenopiles_X,c:Stramenopiles_XX,o:Stramenopiles_XXX,f:Stramenopiles_XXXX,g:Stramenopiles_XXXXX,s:Stramenopiles_XXXXX_sp.
>KC486366.1.1661_U,k:Eukaryota,d:Archaeplastida,p:Streptophyta-Streptophyta_X,c:Streptophyta_XX,o:Streptophyta_XXX,f:Streptophyta_XXXX,g:Streptophyta_XXXXX,s:Streptophyta_XXXXX_sp.
>GU824549.1.1199_U,k:Eukaryota,d:Archaeplastida,p:Streptophyta-Streptophyta_X,c:Streptophyta_XX,o:Streptophyta_XXX,f:Streptophyta_XXXX,g:Streptophyta_XXXXX,s:Streptophyta_XXXXX_sp.
>JQ782341.1.950_U,k:Eukaryota,d:Archaeplastida,p:Streptophyta-Streptophyta_X,c:Streptophyta_XX,o:Streptophyta_XXX,f:Streptophyta_XXXX,g:Streptophyta_XXXXX,s:Streptophyta_XXXXX_sp.
>DQ229956.1.1939_U,k:Eukaryota,d:Amoebozoa,p:Discosea-Discosea_X,c:Stygamoebida,o:Stygamoebidae,f:Vermistella-lineage,g:Vermistella,s:Vermistella_antarctica
>GU824670.1.1527_U,k:Eukaryota,d:Amoebozoa,p:Discosea-Discosea_X,c:Stygamoebida,o:Stygamoebidae,f:Vermistella-lineage,g:Vermistella,s:Vermistella_sp.
>AB330051.1.1530_U,k:Eukaryota,d:Amoebozoa,p:Discosea-Discosea_X,c:Stygamoebida,o:Stygamoebida_X,f:Stygamoebida_XX,g:Stygamoebida_XXX,s:Stygamoebida_XXX_sp.
>AF168633.1.1668_U,k:Eukaryota,d:Archaeplastida,p:Rhodophyta-Rhodophyta_X,c:Stylonematophyceae,o:Stylonematales,f:Stylonemataceae,g:Stylonema,s:Stylonema_alsidii
>FJ595492.1.1765_U,k:Eukaryota,d:Archaeplastida,p:Rhodophyta-Rhodophyta_X,c:Stylonematophyceae,o:Stylonematales,f:Stylonemataceae,g:Chroodactylon,s:Chroodactylon_ornatum
>L26204.3.1800_U,k:Eukaryota,d:Archaeplastida,p:Rhodophyta-Rhodophyta_X,c:Stylonematophyceae,o:Stylonematales,f:Stylonemataceae,g:Stylonema,s:Stylonema_alsidii
>HM749952.1.1785_U,k:Eukaryota,d:Excavata,p:Discoba-Euglenozoa,c:Symbiontida,o:Symbiontida_X,f:Symbiontida_XX,g:Symbiontida_XXX,s:Symbiontida_XXX_sp.
>GU820814.1.1416_U,k:Eukaryota,d:Excavata,p:Discoba-Euglenozoa,c:Symbiontida,o:Symbiontida_X,f:Symbiontida_XX,g:Symbiontida_XXX,s:Symbiontida_XXX_sp.
>HQ867061.1.1076_U,k:Eukaryota,d:Excavata,p:Discoba-Euglenozoa,c:Symbiontida,o:Symbiontida_X,f:Symbiontida_XX,g:Symbiontida_XXX,s:Symbiontida_XXX_sp.
>AJ130893.1.1242_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Synchromophyceae,o:Synchromadales,f:Synchromaceae,g:Chlamydomyxa,s:Chlamydomyxa_labyrinthuloides
>JN004149.1.1547_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Synchromophyceae,o:Synchromadales,f:Synchromaceae,g:Synchroma,s:Synchroma_pusillum
>JN004150.1.1550_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Synchromophyceae,o:Synchromadales,f:Synchromaceae,g:Synchroma,s:Synchroma_pusillum
>HQ869303.1.904_U,k:Eukaryota,d:TSAR,p:Alveolata-Dinoflagellata,c:Syndiniales,o:Dino-Group-II,f:Dino-Group-II-Clade-16,g:Dino-Group-II-Clade-16_X,s:Dino-Group-II-Clade-16_X_sp.
>HQ865407.1.885_U,k:Eukaryota,d:TSAR,p:Alveolata-Dinoflagellata,c:Syndiniales,o:Dino-Group-V,f:Dino-Group-V_X,g:Dino-Group-V_XX,s:Dino-Group-V_XX_sp.
>EU793742.1.942_U,k:Eukaryota,d:TSAR,p:Alveolata-Dinoflagellata,c:Syndiniales,o:Dino-Group-II,f:Dino-Group-II-Clade-10-and-11,g:Dino-Group-II-Clade-10-and-11_X,s:Dino-Group-II-Clade-10-and-11_X_sp.
>GQ922234.1.1709_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Tardigrada,o:Tardigrada_X,f:Tardigrada_XX,g:Tardigrada_XXX,s:Tardigrada_XXX_sp.
>EF586072.1.829_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Tardigrada,o:Tardigrada_X,f:Tardigrada_XX,g:Tardigrada_XXX,s:Tardigrada_XXX_sp.
>EF632440.1.1035_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Tardigrada,o:Tardigrada_X,f:Tardigrada_XX,g:Dactylobiotus,s:Dactylobiotus_sp.
>GQ365884.1.1003_U,k:Eukaryota,d:TSAR,p:Telonemia-Telonemia_X,c:Telonemia_XX,o:Telonemia_XXX,f:Telonemia-Group-2,g:Telonemia-Group-2_X,s:Telonemia-Group-2_X_sp.
>KC771198.1.1805_U,k:Eukaryota,d:TSAR,p:Telonemia-Telonemia_X,c:Telonemia_XX,o:Telonemia_XXX,f:Telonemia-Group-1,g:Telonemia-Group-1_X,s:Telonemia-Group-1_X_sp.
>GQ365768.1.1539_U,k:Eukaryota,d:TSAR,p:Telonemia-Telonemia_X,c:Telonemia_XX,o:Telonemia_XXX,f:Telonemia-Group-2,g:Telonemia-Group-2_X,s:Telonemia-Group-2_X_sp.
>KC218493.1.1016_U,k:Eukaryota,d:Archaeplastida,p:Chlorophyta-Chlorophyta_X,c:Trebouxiophyceae,o:Chlorellales,f:Chlorellales_X,g:Chlorella,s:Chlorella_sp.
>AF387157.1.1664_U,k:Eukaryota,d:Archaeplastida,p:Chlorophyta-Chlorophyta_X,c:Trebouxiophyceae,o:Chlorellales,f:Chlorellaceae,g:Geminella,s:Geminella_sp.
>FM205834.1.1779_U,k:Eukaryota,d:Archaeplastida,p:Chlorophyta-Chlorophyta_X,c:Trebouxiophyceae,o:Chlorellales,f:Chlorellales_X,g:Chlorella,s:Chlorella_sorokiniana
>KC594038.1.1554_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Trichomonadea,o:Trichomonadida,f:Trichomonadidae,g:Pentatrichomonas,s:Pentatrichomonas_hominis
>JX565040.1.1525_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Trichomonadea,o:Trichomonadida,f:Trichomonadidae,g:Tetratrichomonas,s:Tetratrichomonas_buttreyi
>AY821962.1.1335_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Trichomonadea,o:Trichomonadida,f:Trichomonadidae,g:Trichomonadidae_X,s:Trichomonadidae_X_sp.
>AB183877.1.1402_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Trichonymphea,o:Trichonymphida,f:Teranymphidae,g:Teranympha,s:Teranympha_mirabilis
>HQ636428.1.1519_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Trichonymphea,o:Trichonymphida,f:Hoplonymphidae,g:Barbulanympha,s:Barbulanympha_sp.
>AB032218.1.1398_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Trichonymphea,o:Trichonymphida,f:Trichonymphidae,g:Trichonympha,s:Trichonympha_sp.
>AF293056.1.1602_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Tritrichomonadea,o:Tritrichomonadida,f:Dientamoebidae,g:Histomonas,s:Histomonas_meleagridis
>EU647886.1.1562_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Tritrichomonadea,o:Tritrichomonadida,f:Dientamoebidae,g:Histomonas,s:Histomonas_meleagridis
>JQ677149.1.1085_U,k:Eukaryota,d:Excavata,p:Metamonada-Parabasalia,c:Tritrichomonadea,o:Tritrichomonadida,f:Dientamoebidae,g:Dientamoeba,s:Dientamoeba_fragilis
>FM877695.1.956_U,k:Eukaryota,d:TSAR,p:Rhizaria-Foraminifera,c:Tubothalamea,o:Miliolida,f:Peneroplidae,g:Peneroplis,s:Peneroplis_pertusus
>AJ404311.1.2185_U,k:Eukaryota,d:TSAR,p:Rhizaria-Foraminifera,c:Tubothalamea,o:Miliolida,f:Soritidae,g:Sorites,s:Sorites_orbiculus
>FM877701.1.1035_U,k:Eukaryota,d:TSAR,p:Rhizaria-Foraminifera,c:Tubothalamea,o:Miliolida,f:Alveolinidae,g:Borelis,s:Borelis_pulchra
>JQ782285.1.864_U,k:Eukaryota,d:Amoebozoa,p:Tubulinea-Tubulinea_X,c:Tubulinea_XX,o:Tubulinea_XXX,f:Tubulinea_XXXX,g:Tubulinea_XXXXX,s:Tubulinea_XXXXX_sp.
>JF680951.1.1743_U,k:Eukaryota,d:Archaeplastida,p:Chlorophyta-Chlorophyta_X,c:Ulvophyceae,o:Ulotrichales,f:Ulotrichales_X,g:Gayralia,s:Gayralia_sp.
>AF416396.1.1334_U,k:Eukaryota,d:Archaeplastida,p:Chlorophyta-Chlorophyta_X,c:Ulvophyceae,o:Bryopsidales,f:Bryopsidales_X,g:Chlorodesmis,s:Chlorodesmis_fastigiata
>KC469132.1.1252_U,k:Eukaryota,d:Archaeplastida,p:Chlorophyta-Chlorophyta_X,c:Ulvophyceae,o:Trentepohliales,f:Trentepohliales_X,g:Trentepohlia,s:Trentepohlia_sp.
>HQ868774.1.908_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Urochordata,o:Urochordata_X,f:Appendicularia,g:Oikopleura,s:Oikopleura_sp.
>HQ869088.1.873_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Urochordata,o:Urochordata_X,f:Appendicularia,g:Oikopleura,s:Oikopleura_sp.
>HQ869029.1.887_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Urochordata,o:Urochordata_X,f:Appendicularia,g:Oikopleura,s:Oikopleura_sp.
>GU479959.1.1539_U,k:Eukaryota,d:Amoebozoa,p:Evosea-Evosea_X,c:Variosea,o:Variosea_X,f:Variosea_XX,g:Variosea_XXX,s:Variosea_XXX_sp.
>FJ766480.1.1881_U,k:Eukaryota,d:Amoebozoa,p:Evosea-Evosea_X,c:Variosea,o:Fractovitellida,f:Soliformoviidae,g:Soliformovum,s:Soliformovum_irregulare
>FJ766461.1.1794_U,k:Eukaryota,d:Amoebozoa,p:Evosea-Evosea_X,c:Variosea,o:Protosteliida,f:Protosteliida_X,g:Protostelium,s:Protostelium_mycophagum_var._crassipes
>AF038005.1.1776_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Xanthophyceae,o:Xanthophyceae_X,f:Xanthophyceae_XX,g:Tribonema,s:Tribonema_marinum
>AM490829.1.1751_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Xanthophyceae,o:Xanthophyceae_X,f:Xanthophyceae_XX,g:Asterosiphon,s:Asterosiphon_dichotomus
>AF109729.1.1779_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Xanthophyceae,o:Xanthophyceae_X,f:Xanthophyceae_XX,g:Pseudopleurochloris,s:Pseudopleurochloris_antarctica
>AY291292.1.1856_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Xenoturbellida,o:Xenoturbellida_X,f:Xenoturbellida_XX,g:Xenoturbella,s:Xenoturbella_bocki
>GQ344731.1.859_U,k:Eukaryota,d:Obazoa,p:Breviatea-Breviatea_X,c:YS16Ec34-lineage,o:YS16Ec34-lineage_X,f:YS16Ec34-lineage_XX,g:YS16Ec34-lineage_XXX,s:YS16Ec34-lineage_XXX_sp.
>KC822922.1.1385_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Zoopagomycota,o:Entomophthoromycotina,f:Neozygitaceae,g:Neozygites,s:Neozygites_osornensis
>AB287991.1.1801_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Zoopagomycota,o:Kickxellomycotina,f:Harpellales,g:Ramicandelaber,s:Ramicandelaber_sp.
>AF277015.1.1816_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Zoopagomycota,o:Kickxellomycotina,f:Harpellales,g:Smittium,s:Smittium_simulii
>EF507542.1.1140_U,k:Eukaryota,d:Archaeplastida,p:Streptophyta-Streptophyta_X,c:Zygnemophyceae,o:Zygnemophyceae_X,f:Zygnemophyceae_XX,g:Staurodesmus,s:Staurodesmus_cuspidatus_var._curvatus
>EF507553.1.1141_U,k:Eukaryota,d:Archaeplastida,p:Streptophyta-Streptophyta_X,c:Zygnemophyceae,o:Zygnemophyceae_X,f:Zygnemophyceae_XX,g:Staurastrum,s:Staurastrum_punctulatum_var._pygmaeum
>AF352242.1.2233_R,k:Eukaryota,d:Archaeplastida,p:Streptophyta-Streptophyta_X,c:Zygnemophyceae,o:Zygnemophyceae_X,f:Zygnemophyceae_XX,g:Closterium,s:Closterium_selenastrum
>OTU-1,
>OTU-2,
>OTU-3,
>OTU-4,
>OTU-5,
>OTU-6,
>OTU-7,
>OTU-8,
>OTU-9,
>OTU-10,
>OTU-11,
>OTU-12,
>OTU-13,
>OTU-14,
>OTU-15,
>OTU-16,
>OTU-17,
>OTU-18,
>OTU-19,
>OTU-20,
>OTU-21,
>OTU-22,
>OTU-23,
>OTU-24,
>OTU-25,
>OTU-26,
>OTU-27,
>OTU-28,
>OTU-29,
>OTU-30,
>OTU-31,
>OTU-32,
>OTU-33,
>OTU-34,
>OTU-35,
>OTU-36,
>OTU-37,
>OTU-38,
>OTU-39,
>OTU-40,
>OTU-41,
>OTU-42,
>OTU-43,
>OTU-44,
>OTU-45,
>OTU-46,
>OTU-47,
>OTU-48,
>OTU-49,
>OTU-50,
>OTU-51,
>OTU-52,
>OTU-53,
>OTU-54,
>OTU-55,
>OTU-56,
>OTU-57,
>OTU-58,
>OTU-59,
>OTU-60,
>OTU-61,
>OTU-62,
>OTU-63,
>OTU-64,
>OTU-65,
>OTU-66,
>OTU-67,
>OTU-68,
>OTU-69,
>OTU-70,
>OTU-71,
>OTU-72,
>OTU-73,
>OTU-74,
>OTU-75,
>OTU-76,
>OTU-77,
>OTU-78,
>OTU-79,
>OTU-80,
>OTU-81,
>OTU-82,
>OTU-83,
>OTU-84,
>OTU-85,
>OTU-86,
>OTU-87,
>OTU-88,
>OTU-89,
>OTU-90,
>OTU-91,
>OTU-92,
>OTU-93,
>OTU-94,
>OTU-95,
>OTU-96,
>OTU-97,
>OTU-98,
>OTU-99,
>OTU-100,
>OTU-101,
>OTU-102,
>OTU-103,
>OTU-104,
>OTU-105,
>OTU-106,
>OTU-107,
>OTU-108,
>OTU-109,
>OTU-110,
>OTU-111,
>OTU-112,
>OTU-113,
>OTU-114,
>OTU-115,
>OTU-116,
>OTU-117,
>OTU-118,
>OTU-119,
>OTU-120,
>OTU-121,
>OTU-122,
>OTU-123,
>OTU-124,
>OTU-125,
>OTU-126,
>OTU-127,
>OTU-128,
>OTU-129,
>OTU-130,
>OTU-131,
>OTU-132,
>OTU-133,
>OTU-134,
>OTU-135,
>OTU-136,
>OTU-137,
>OTU-138,
>OTU-139,
>OTU-140,
>OTU-141,
>OTU-142,
>OTU-143,
>OTU-144,
>OTU-145,
>OTU-146,
>OTU-147,
>OTU-148,
>OTU-149,
>OTU-150,
>OTU-151,
>OTU-152,
>OTU-153,
>OTU-154,
>OTU-155,
>OTU-156,
>OTU-157,
>OTU-158,
>OTU-159,
>OTU-160,
>OTU-161,
>OTU-162,
>OTU-163,
>OTU-164,
>OTU-165,
>OTU-166,
>OTU-167,
>OTU-168,
>OTU-169,
>OTU-170,
>OTU-171,
>OTU-172,
>OTU-173,
>OTU-174,
>OTU-175,
>OTU-176,
>OTU-177,
>OTU-178,
>OTU-179,
>OTU-180,
>OTU-181,
>OTU-182,
>OTU-183,
>OTU-184,
>OTU-185,
>OTU-186,
>OTU-187,
>OTU-188,
>OTU-189,
>OTU-190,
>OTU-191,
>OTU-192,
>OTU-193,
>OTU-194,
>OTU-195,
>OTU-196,
>OTU-197,
>OTU-198,
>OTU-199,
>OTU-200,
>OTU-201,
>OTU-202,
>OTU-203,
>OTU-204,
>OTU-205,
>OTU-206,
>OTU-207,
>OTU-208,
>OTU-209,
>OTU-210,
>OTU-211,
>OTU-212,
>OTU-213,
>OTU-214,
>OTU-215,
>OTU-216,
>OTU-217,
>OTU-218,
>OTU-219,
>OTU-220,
>OTU-221,
>OTU-222,
>OTU-223,
>OTU-224,
>OTU-225,
>OTU-226,
>OTU-227,
>OTU-228,
>OTU-229,
>OTU-230,
>OTU-231,
>OTU-232,
>OTU-233,
>OTU-234,
>OTU-235,
>OTU-236,
>OTU-237,
>OTU-238,
>OTU-239,
>OTU-240,
>OTU-241,
>OTU-242,
>OTU-243,
>OTU-244,
>OTU-245,
>OTU-246,
>OTU-247,
>OTU-248,
>OTU-249,
>OTU-250,
>OTU-251,
>OTU-252,
>OTU-253,
>OTU-254,
>OTU-255,
>OTU-256,
>OTU-257,
>OTU-258,
>OTU-259,
>OTU-260,
>OTU-261,
>OTU-262,
>OTU-263,
>AF419639.1.1469_U,k:Archaea,d:TACK,p:Korarchaeota-Korarchaeota_X,c:Korarchaeia,o:Korarchaeales,f:Korarchaeaceae,g:Candidatus_Korarchaeum,s:Candidatus_Korarchaeum_sp.
>U40238.33126.31654_U,k:Archaea,d:TACK,p:Thaumarchaeota-Thaumarchaeota_X,c:Nitrososphaeria,o:Nitrosopumilales,f:Nitrosopumilaceae,g:Candidatus_Nitrosopelagicus,s:Candidatus_Nitrosopelagicus_sp.
>DQ085103.1.1402_U,k:Archaea,d:TACK,p:Thaumarchaeota-Thaumarchaeota_X,c:Nitrososphaeria,o:Nitrosopumilales,f:Nitrosopumilaceae,g:Candidatus_Nitrosopumilus,s:Candidatus_Nitrosopumilus_sp.
>HM594678.1.1435_U,k:Archaea,d:TACK,p:Crenarchaeota-Crenarchaeota_X,c:Thermoprotei,o:Thermoproteales,f:Thermoproteaceae,g:Thermoproteus,s:Thermoproteus_sp.
>AF523942.1.1455_U,k:Archaea,d:TACK,p:Crenarchaeota-Crenarchaeota_X,c:Thermoprotei,o:Geoarchaeales,f:Geoarchaeales_X,g:Geoarchaeales_XX,s:Geoarchaeales_XX_sp.
>NZ_CP163304.1,k:Archaea,d:Promethearchaeati,p:Promethearchaeota,c:Promethearchaeia,o:Promethearchaeales,f:Promethearchaeaceae,g:Candidatus_Lokiarchaeum,s:unknown
